Idade,Gênero,IMC,Filhos,Fumante,Região,Encargos
37.0,masculino,36.809244513873772,2.0,sim,sul,35804.62
36.0,masculino,24.056400036465300,2.0,não,nordeste,19228.20
43.0,masculino,23.462658599945512,3.0,sim,norte,30331.33
52.0,feminino,28.393338111068932,5.0,não,nordeste,24596.67
52.0,feminino,32.477884839724553,3.0,não,,26638.94
56.0,feminino,26.607820997568217,4.0,não,nordeste,24503.91
26.0,feminino,29.878483817609866,0.0,sim,norte,30139.24
54.0,masculino,38.379233898386840,3.0,sim,centro-oeste,39989.62
56.0,masculino,34.779376973266966,2.0,sim,sudeste,38589.69
48.0,masculino,21.792477449240735,4.0,não,norte,20496.24
57.0,masculino,37.353578329374880,3.0,sim,nordeste,40076.79
57.0,feminino,28.840756676095954,1.0,não,nordeste,25820.38
76.0,feminino,,4.0,não,centro-oeste,32330.91
74.0,feminino,31.747015768960238,2.0,sim,centro-oeste,40673.51
60.0,masculino,21.059152859401625,1.0,sim,,32529.58
18.0,feminino,33.954780246358099,4.0,não,centro-oeste,20577.39
79.0,masculino,31.674054419088196,1.0,sim,sul,41637.03
39.0,masculino,22.381649308526650,0.0,não,nordeste,18990.82
63.0,masculino,21.542114080147698,4.0,não,sul,23371.06
51.0,masculino,38.502408798837334,2.0,sim,nordeste,39451.20
66.0,masculino,37.845567847309397,3.0,sim,nordeste,42122.78
28.0,feminino,20.245761620219386,5.0,sim,norte,25722.88
21.0,feminino,37.588623866451675,3.0,não,sul,22994.31
91.0,feminino,33.304365283760603,3.0,não,nordeste,34852.18
23.0,feminino,28.588167393184800,2.0,sim,norte,28894.08
29.0,masculino,37.786072311464901,4.0,sim,centro-oeste,34693.04
21.0,feminino,40.506286719723025,0.0,sim,sudeste,34453.14
43.0,masculino,39.756727912611297,3.0,não,sul,28478.36
20.0,masculino,32.050120884342294,2.0,não,sul,20025.06
34.0,feminino,39.200510081333378,0.0,não,norte,26400.26
33.0,masculino,40.837985071022187,2.0,sim,centro-oeste,37018.99
97.0,masculino,27.287730444295910,5.0,não,centro-oeste,33043.87
97.0,masculino,23.878741905773090,5.0,não,centro-oeste,31339.37
68.0,feminino,26.582952596494128,1.0,sim,norte,36891.48
76.0,feminino,33.361279408692843,5.0,sim,centro-oeste,41880.64
98.0,feminino,24.779354986036677,2.0,sim,sudeste,41989.68
61.0,masculino,29.413161999845928,2.0,sim,centro-oeste,36906.58
50.0,masculino,30.578143658383213,2.0,não,norte,25289.07
53.0,feminino,24.498073271716653,3.0,sim,sul,32849.04
93.0,feminino,40.382374025453474,4.0,não,sul,38791.19
86.0,feminino,31.894070489078287,4.0,não,sudeste,33147.04
72.0,masculino,21.861983229377058,0.0,não,nordeste,25330.99
60.0,feminino,24.987050771177737,2.0,sim,sul,34493.53
20.0,masculino,29.748038793933649,5.0,não,centro-oeste,18874.02
65.0,feminino,34.920788923040401,1.0,sim,sudeste,40460.39
47.0,feminino,20.378559758320091,1.0,sim,sudeste,29589.28
94.0,masculino,32.992267734947354,2.0,sim,nordeste,45296.13
82.0,feminino,38.346377825578823,2.0,não,centro-oeste,35573.19
52.0,feminino,40.257404339221792,1.0,sim,norte,40528.70
77.0,masculino,26.869885080769746,5.0,não,sul,28834.94
43.0,masculino,39.451298315583930,5.0,sim,nordeste,38325.65
31.0,feminino,33.985442813229487,5.0,sim,centro-oeste,33192.72
,feminino,27.774349960899111,2.0,sim,sudeste,40487.17
30.0,feminino,29.339740031009757,2.0,sim,sul,30669.87
30.0,masculino,22.217222284023792,0.0,sim,sul,27108.61
41.0,masculino,28.339392532070222,2.0,não,norte,22369.70
40.0,feminino,35.182705486203830,1.0,não,norte,25591.35
71.0,masculino,40.677947152284140,5.0,sim,sul,44538.97
18.0,masculino,27.798560777087979,1.0,não,sudeste,17499.28
89.0,feminino,32.861188874914739,4.0,não,nordeste,34230.59
37.0,feminino,38.976370455655981,2.0,sim,nordeste,36888.19
24.0,masculino,36.595257213249773,0.0,sim,sul,33097.63
40.0,feminino,40.707196351597084,2.0,não,sul,28353.60
90.0,masculino,27.394013650100995,1.0,sim,sul,41697.01
48.0,masculino,25.905823482158172,0.0,não,centro-oeste,22552.91
29.0,masculino,29.392872564110062,1.0,sim,sudeste,30496.44
51.0,masculino,32.866791318973843,0.0,não,sudeste,26633.40
45.0,feminino,39.885029409844560,1.0,não,sudeste,28942.51
58.0,feminino,24.921360173470106,1.0,não,sul,24060.68
29.0,masculino,26.126126759245993,4.0,sim,sudeste,28863.06
57.0,feminino,34.604109827734250,4.0,não,nordeste,28702.05
66.0,feminino,26.967238038434335,5.0,não,centro-oeste,26683.62
75.0,feminino,23.071487992587223,0.0,sim,nordeste,36535.74
47.0,feminino,20.943063880647536,0.0,sim,norte,29871.53
95.0,feminino,34.758864542670126,0.0,sim,nordeste,46379.43
36.0,feminino,31.474387345054428,3.0,sim,centro-oeste,32937.19
64.0,feminino,26.589731811191752,2.0,sim,centro-oeste,36094.87
69.0,feminino,37.346649611246736,2.0,sim,sudeste,42473.32
45.0,masculino,36.101534354651672,4.0,não,sudeste,27050.77
75.0,masculino,32.932745303047937,3.0,sim,centro-oeste,41466.37
33.0,feminino,30.290840295241035,4.0,não,centro-oeste,21745.42
62.0,feminino,34.651003268891216,4.0,não,sul,29725.50
,feminino,36.214089738126325,0.0,sim,sudeste,39907.04
48.0,feminino,23.096076377120039,4.0,sim,norte,31148.04
18.0,feminino,35.754651979612864,1.0,não,centro-oeste,21477.33
60.0,masculino,25.147614110226712,5.0,sim,norte,34573.81
43.0,feminino,34.825759216332278,4.0,não,norte,26012.88
43.0,masculino,36.532830697702650,2.0,não,sul,26866.42
37.0,masculino,,5.0,sim,norte,36038.23
50.0,feminino,21.929402459364654,2.0,sim,sul,
47.0,masculino,31.173217843347493,0.0,não,centro-oeste,24986.61
39.0,feminino,24.730645895692226,,sim,centro-oeste,30165.32
31.0,feminino,26.146025133453132,2.0,sim,centro-oeste,29273.01
51.0,feminino,34.190344351388843,2.0,não,sul,27295.17
36.0,masculino,32.456263244706394,0.0,sim,,33428.13
37.0,feminino,20.614567736564009,2.0,sim,nordeste,27707.28
38.0,masculino,34.998883597644051,1.0,sim,nordeste,35099.44
85.0,masculino,32.495013284456533,0.0,sim,sudeste,43247.51
21.0,feminino,21.203102086597659,3.0,sim,,24801.55
38.0,masculino,20.371458539213638,0.0,sim,norte,27785.73
29.0,masculino,32.736190821723339,3.0,não,sul,22168.10
21.0,,40.643908067828377,1.0,sim,centro-oeste,34521.95
91.0,feminino,20.551447752549374,2.0,não,sudeste,28475.72
39.0,feminino,32.465713385842415,2.0,sim,centro-oeste,34032.86
58.0,masculino,30.656369606102066,5.0,não,sudeste,26928.18
21.0,feminino,38.076440257148185,0.0,sim,norte,33238.22
57.0,feminino,27.166914418622107,3.0,sim,centro-oeste,
60.0,feminino,38.599501860693559,3.0,não,norte,31299.75
50.0,feminino,29.107660541842542,1.0,não,centro-oeste,24553.83
84.0,masculino,29.475462743300696,4.0,sim,norte,41537.73
62.0,feminino,37.177853802950075,5.0,sim,sul,40988.93
60.0,,28.158159259519928,2.0,não,nordeste,26079.08
67.0,feminino,26.177028686063577,0.0,não,sudeste,26488.51
20.0,feminino,39.586142163587664,1.0,não,sudeste,23793.07
58.0,masculino,,3.0,não,sudeste,28226.21
45.0,masculino,32.874953031670011,1.0,sim,centro-oeste,35437.48
53.0,masculino,40.937004268944452,5.0,sim,centro-oeste,41068.50
41.0,masculino,25.532378137312760,5.0,não,centro-oeste,20966.19
62.0,masculino,22.563386330525493,0.0,sim,centro-oeste,33681.69
38.0,feminino,40.977188112082287,1.0,sim,,38088.59
49.0,,23.716083605953890,2.0,sim,sudeste,31658.04
60.0,feminino,21.411549656961661,5.0,não,nordeste,22705.77
38.0,feminino,36.213591449915304,1.0,não,sudeste,25706.80
25.0,feminino,40.321904918025101,3.0,não,norte,25160.95
88.0,masculino,,1.0,não,sul,37128.18
47.0,feminino,37.237192788895872,1.0,não,sudeste,28018.60
45.0,feminino,22.110009162887023,4.0,sim,centro-oeste,30055.00
59.0,masculino,34.265015768086656,3.0,sim,centro-oeste,38932.51
73.0,feminino,36.994576211482551,2.0,sim,norte,43097.29
43.0,feminino,28.081590614899481,4.0,não,norte,22640.80
47.0,masculino,36.938241017747648,1.0,não,sul,27869.12
19.0,feminino,39.158416360401088,0.0,sim,centro-oeste,33379.21
53.0,masculino,35.515298680321918,5.0,não,sul,28357.65
42.0,,30.398151879302118,1.0,não,sul,23599.08
65.0,masculino,40.705896572599319,1.0,sim,norte,43352.95
55.0,feminino,40.849290491017746,,sim,norte,41424.65
37.0,feminino,20.611298976016245,1.0,não,sudeste,17705.65
36.0,masculino,24.185235367785400,4.0,sim,sul,29292.62
54.0,masculino,20.806546275997092,1.0,sim,norte,31203.27
27.0,masculino,28.286656143134459,2.0,sim,nordeste,29543.33
90.0,masculino,30.829578580187064,0.0,sim,norte,
93.0,feminino,35.928048837260835,4.0,sim,norte,46564.02
57.0,masculino,34.808133591077077,5.0,sim,sul,38804.07
85.0,masculino,38.434650073246478,0.0,não,sul,36217.33
94.0,masculino,28.650272829332378,0.0,sim,sudeste,43125.14
39.0,feminino,31.376878745329280,5.0,sim,norte,33488.44
60.0,masculino,,0.0,sim,norte,34579.53
,masculino,38.018876498938724,3.0,sim,sudeste,40009.44
41.0,masculino,21.016542200646493,5.0,não,norte,18708.27
80.0,masculino,21.641694341953362,3.0,não,norte,26820.85
52.0,feminino,34.707430884122282,0.0,não,nordeste,27753.72
55.0,feminino,38.303143285446355,,não,sudeste,30151.57
66.0,masculino,22.314098070665242,4.0,sim,sul,34357.05
28.0,feminino,38.089342638905853,0.0,sim,centro-oeste,34644.67
75.0,masculino,30.658814162719399,4.0,não,centro-oeste,30329.41
89.0,masculino,32.056459966186235,1.0,sim,nordeste,43828.23
51.0,,35.504159874758381,5.0,sim,norte,37952.08
77.0,masculino,29.958743855306789,1.0,não,norte,30379.37
50.0,masculino,40.638266512563988,5.0,não,,30319.13
34.0,feminino,34.881671824054487,3.0,sim,norte,34240.84
90.0,masculino,37.074387570743151,2.0,não,norte,36537.19
58.0,masculino,,1.0,não,nordeste,28574.06
19.0,feminino,29.654049076951017,5.0,não,norte,18627.02
47.0,feminino,28.713840594700175,5.0,sim,centro-oeste,33756.92
81.0,masculino,29.653727234909132,0.0,não,nordeste,31026.86
47.0,feminino,20.097650353086177,1.0,não,sul,19448.83
65.0,feminino,,0.0,sim,sul,43229.18
94.0,masculino,23.510049629855918,3.0,não,sul,30555.02
64.0,masculino,39.038556263248260,3.0,não,nordeste,32319.28
65.0,masculino,24.969578720461089,1.0,não,sul,25484.79
80.0,masculino,28.111419749514901,4.0,sim,,40055.71
45.0,feminino,22.973571622884219,0.0,sim,norte,30486.79
22.0,feminino,40.268519614881770,5.0,sim,norte,34534.26
52.0,masculino,25.959325451193529,5.0,sim,nordeste,33379.66
58.0,feminino,20.791729956899023,2.0,sim,sul,31995.86
21.0,feminino,28.222258612534417,1.0,não,sul,18311.13
67.0,masculino,21.784491113420117,1.0,sim,centro-oeste,34292.25
46.0,masculino,26.879405084560550,1.0,não,centro-oeste,22639.70
63.0,feminino,34.593959649865882,3.0,não,sul,29896.98
51.0,feminino,38.801880565506220,2.0,não,centro-oeste,29600.94
40.0,masculino,33.414843356632423,0.0,sim,sudeste,34707.42
40.0,masculino,30.863147046274258,2.0,sim,centro-oeste,33431.57
58.0,feminino,35.434006122582848,4.0,sim,nordeste,39317.00
66.0,feminino,20.280961759601447,2.0,sim,sul,
74.0,,27.407272713476259,2.0,sim,norte,38503.64
57.0,masculino,39.985943004664405,1.0,sim,norte,41392.97
50.0,feminino,27.031019106683279,5.0,sim,sudeste,33515.51
28.0,masculino,20.588283077113860,3.0,não,sul,15894.14
25.0,,28.600174070185435,0.0,,norte,19300.09
38.0,feminino,40.805482733453706,2.0,não,norte,28002.74
53.0,feminino,31.001416623949301,1.0,sim,sul,36100.71
21.0,masculino,40.850146303135065,1.0,sim,centro-oeste,34625.07
85.0,feminino,30.657806784005932,5.0,não,centro-oeste,32328.90
94.0,masculino,40.402791915554652,2.0,sim,nordeste,49001.40
49.0,feminino,37.523704685218389,0.0,não,nordeste,28561.85
48.0,masculino,,5.0,sim,norte,34915.84
44.0,masculino,29.268693596452904,3.0,sim,norte,33434.35
61.0,feminino,36.265474133679265,4.0,não,centro-oeste,30332.74
40.0,masculino,37.010049238782865,5.0,sim,nordeste,36505.02
26.0,masculino,25.895790217702955,2.0,sim,norte,28147.90
64.0,feminino,25.335787331058375,3.0,não,norte,25467.89
27.0,feminino,22.533848732491334,4.0,sim,sudeste,26666.92
41.0,feminino,22.272491341864370,1.0,não,centro-oeste,19336.25
18.0,feminino,33.283713898096401,1.0,sim,norte,30241.86
37.0,feminino,28.794280358747129,0.0,não,sudeste,21797.14
38.0,feminino,40.786619210595133,1.0,sim,sudeste,37993.31
45.0,feminino,29.958977548168192,1.0,sim,norte,33979.49
32.0,,20.055272552653194,0.0,não,sul,16427.64
29.0,feminino,38.462591068270500,4.0,não,centro-oeste,25031.30
28.0,masculino,36.997847675815501,1.0,sim,sudeste,34098.92
45.0,feminino,27.046014722958788,3.0,não,norte,22523.01
30.0,feminino,30.884410863315462,5.0,não,sul,21442.21
26.0,feminino,36.332015097839588,0.0,não,nordeste,23366.01
98.0,feminino,39.382680956607615,0.0,sim,norte,49291.34
49.0,feminino,23.288777167167256,2.0,não,norte,21444.39
52.0,masculino,38.930941967182873,2.0,não,norte,29865.47
25.0,masculino,38.027934966583519,3.0,não,nordeste,24013.97
63.0,masculino,36.306333137109033,5.0,não,sudeste,30753.17
56.0,feminino,26.416406016209185,0.0,não,,24408.20
35.0,masculino,23.539780732828305,3.0,não,sul,18769.89
66.0,feminino,36.909447451555138,5.0,não,norte,31654.72
34.0,masculino,30.600538125184290,1.0,sim,sudeste,32100.27
88.0,feminino,27.514074539410088,2.0,não,nordeste,31357.04
25.0,masculino,26.578102714051298,2.0,não,nordeste,18289.05
28.0,feminino,26.412563641605065,3.0,não,norte,18806.28
54.0,masculino,32.075253061930722,2.0,sim,norte,36837.63
46.0,feminino,27.129995619292755,5.0,sim,nordeste,32765.00
47.0,masculino,38.524250297607261,3.0,não,sudeste,28662.13
84.0,masculino,28.544084416236982,0.0,não,sul,31072.04
63.0,feminino,30.766924473683632,5.0,não,sul,27983.46
63.0,feminino,30.259143912405394,4.0,sim,norte,37729.57
89.0,masculino,36.767645986377812,3.0,sim,nordeste,46183.82
27.0,masculino,24.004763911104619,0.0,sim,sudeste,27402.38
24.0,masculino,24.224591985673558,0.0,não,,16912.30
35.0,masculino,23.162699792255471,3.0,não,norte,18581.35
21.0,feminino,38.741455889197904,5.0,sim,nordeste,33570.73
69.0,feminino,33.517606844951795,3.0,sim,sudeste,40558.80
21.0,feminino,37.319004855902499,1.0,sim,nordeste,32859.50
26.0,masculino,31.327824418014945,3.0,não,sul,20863.91
55.0,feminino,22.217861227482202,1.0,sim,centro-oeste,32108.93
24.0,,31.702383651506585,1.0,sim,sul,30651.19
57.0,feminino,39.611138168679753,2.0,sim,centro-oeste,41205.57
88.0,feminino,21.548063123095923,0.0,não,norte,28374.03
84.0,masculino,35.095811771868876,0.0,não,nordeste,
31.0,feminino,32.053509767595843,1.0,não,sul,22226.75
78.0,feminino,35.003259278793182,0.0,não,norte,33101.63
26.0,masculino,37.305172249598574,4.0,não,sul,23852.59
34.0,masculino,23.824072084074505,0.0,não,centro-oeste,18712.04
46.0,masculino,37.117904165513209,3.0,não,sul,27758.95
41.0,masculino,22.499403024109450,5.0,sim,sul,29449.70
45.0,feminino,24.313081047561546,1.0,não,nordeste,21156.54
32.0,masculino,38.402960977894029,2.0,não,sul,25601.48
45.0,masculino,40.260526771378253,0.0,sim,sudeste,39130.26
27.0,feminino,31.522055021929114,5.0,sim,centro-oeste,31161.03
65.0,feminino,32.218083334976473,1.0,não,nordeste,29109.04
36.0,masculino,29.812418043700256,1.0,não,,22106.21
48.0,masculino,25.874967979184397,0.0,sim,norte,32537.48
29.0,masculino,30.936539460442469,3.0,não,nordeste,21268.27
60.0,masculino,33.568071596744270,0.0,sim,sudeste,38784.04
48.0,masculino,21.231430940276171,5.0,sim,norte,30215.72
19.0,feminino,29.105372422136284,5.0,não,norte,18352.69
48.0,feminino,24.223578374422579,4.0,sim,norte,31711.79
50.0,masculino,22.616882190725198,5.0,não,sudeste,21308.44
54.0,masculino,26.499428581836113,1.0,não,centro-oeste,24049.71
47.0,masculino,37.004561051602103,1.0,sim,centro-oeste,37902.28
37.0,feminino,24.569701812144922,4.0,sim,centro-oeste,29684.85
68.0,feminino,26.464252753730491,3.0,não,centro-oeste,26832.13
51.0,masculino,36.248322624533506,3.0,sim,nordeste,38324.16
,feminino,29.621217254694059,5.0,não,nordeste,34410.61
53.0,masculino,27.302632519816945,2.0,não,sudeste,24251.32
28.0,masculino,38.925601300365858,0.0,não,sudeste,25062.80
38.0,masculino,40.059643734220514,1.0,não,sudeste,27629.82
83.0,masculino,34.883681155775730,,sim,sudeste,44041.84
59.0,feminino,26.113790405574187,3.0,não,centro-oeste,24856.90
86.0,masculino,21.963864906287493,5.0,não,nordeste,28181.93
41.0,masculino,23.337197021377822,5.0,sim,nordeste,29868.60
34.0,feminino,20.352922708895121,2.0,não,sudeste,16976.46
22.0,masculino,35.354880608785301,4.0,não,nordeste,
22.0,feminino,31.760764341976884,5.0,não,sul,20280.38
26.0,feminino,27.449309075667882,2.0,não,nordeste,18924.65
49.0,feminino,27.279036757908307,3.0,não,sudeste,23439.52
82.0,masculino,23.832600247412826,2.0,não,centro-oeste,28316.30
65.0,feminino,31.622288465858602,0.0,sim,centro-oeste,38811.14
40.0,feminino,24.361441117795854,3.0,sim,centro-oeste,30180.72
52.0,masculino,35.856390301819575,4.0,não,nordeste,28328.20
48.0,feminino,26.170634862510100,2.0,não,norte,22685.32
51.0,feminino,39.622484594894357,1.0,não,sudeste,30011.24
23.0,masculino,23.993817915793959,3.0,sim,sul,26596.91
61.0,feminino,31.718093833993732,0.0,não,centro-oeste,28059.05
44.0,masculino,40.523907420068670,5.0,sim,sul,39061.95
70.0,masculino,31.101803678845865,2.0,sim,sudeste,39550.90
82.0,feminino,37.620537466820533,2.0,sim,centro-oeste,45210.27
62.0,feminino,38.091068757136040,0.0,sim,centro-oeste,41445.53
81.0,feminino,38.027720587461569,5.0,sim,sul,45213.86
31.0,masculino,38.983828137250528,4.0,não,norte,25691.91
32.0,masculino,28.088909947048937,0.0,não,centro-oeste,20444.45
53.0,feminino,28.607719174747544,4.0,sim,norte,34903.86
58.0,masculino,31.913835618649838,3.0,não,sudeste,27556.92
63.0,feminino,34.450826435885796,2.0,não,sudeste,29825.41
84.0,masculino,35.008216227808332,5.0,sim,centro-oeste,44304.11
90.0,feminino,27.104620853990576,4.0,não,centro-oeste,31552.31
26.0,feminino,20.813296525382630,0.0,não,centro-oeste,15606.65
18.0,feminino,26.085397585137198,1.0,sim,nordeste,26642.70
20.0,masculino,33.562589994808223,1.0,sim,sul,30781.29
37.0,feminino,22.027713750999096,4.0,sim,sudeste,28413.86
68.0,masculino,26.805317210357372,2.0,sim,sul,37002.66
33.0,masculino,23.917394158660352,3.0,não,norte,18558.70
46.0,feminino,23.505868773560661,5.0,não,sudeste,20952.93
20.0,,34.309509617423614,0.0,sim,norte,31154.75
18.0,feminino,33.910709459608020,3.0,não,sudeste,20555.35
96.0,masculino,29.264067378459636,5.0,sim,norte,43832.03
45.0,feminino,39.664795627662304,0.0,não,centro-oeste,28832.40
56.0,masculino,30.098953120324615,0.0,sim,centro-oeste,36249.48
27.0,masculino,26.990907278022189,3.0,sim,norte,28895.45
19.0,,29.744792277250417,4.0,sim,sudeste,28672.40
95.0,masculino,25.794287674883481,1.0,sim,sudeste,41897.14
78.0,masculino,40.452780848011218,4.0,não,norte,35826.39
35.0,feminino,32.536043028948764,3.0,não,centro-oeste,23268.02
51.0,masculino,25.787838257290068,0.0,não,,23093.92
69.0,masculino,37.015181684618502,1.0,sim,,42307.59
62.0,feminino,39.486281620712921,1.0,não,centro-oeste,32143.14
18.0,feminino,26.644363861088154,5.0,não,centro-oeste,16922.18
62.0,masculino,30.475671994252307,1.0,não,sudeste,27637.84
50.0,feminino,29.038823620978627,4.0,sim,centro-oeste,34519.41
90.0,masculino,39.605030423515542,5.0,sim,norte,47802.52
23.0,feminino,40.081374450456461,5.0,sim,nordeste,34640.69
29.0,masculino,38.035995948502209,1.0,sim,sudeste,34818.00
32.0,masculino,40.299811962833389,5.0,não,norte,26549.91
49.0,feminino,35.406350206915051,1.0,sim,centro-oeste,37503.18
25.0,feminino,23.330061189216979,3.0,não,norte,16665.03
37.0,feminino,30.975664521238200,4.0,não,norte,22887.83
68.0,masculino,37.529779384850245,0.0,não,sul,32364.89
57.0,masculino,40.569190624456662,2.0,não,centro-oeste,31684.60
59.0,feminino,24.643173213057693,1.0,não,sudeste,24121.59
27.0,feminino,26.668276581994151,0.0,não,nordeste,18734.14
54.0,masculino,23.143871903039547,0.0,sim,norte,32371.94
18.0,feminino,38.444882583697973,2.0,sim,nordeste,32822.44
68.0,masculino,37.478481517423276,0.0,não,nordeste,32339.24
95.0,masculino,27.459759139962505,1.0,sim,sudeste,42729.88
74.0,feminino,26.105358169715210,3.0,sim,sul,37852.68
39.0,masculino,23.668950383093520,5.0,não,nordeste,19634.48
65.0,feminino,23.641648672757656,4.0,não,,24820.82
50.0,feminino,30.962576643157278,4.0,sim,nordeste,35481.29
37.0,masculino,30.703125148462043,1.0,sim,norte,32751.56
56.0,feminino,24.930134775486778,3.0,sim,norte,33665.07
29.0,feminino,31.467525024645701,1.0,sim,norte,31533.76
66.0,feminino,33.315973100738853,1.0,não,sul,29857.99
27.0,masculino,40.303684127583970,0.0,sim,nordeste,35551.84
80.0,masculino,39.294920801887111,0.0,não,sul,35647.46
24.0,feminino,25.977441984469363,3.0,não,centro-oeste,17788.72
21.0,feminino,25.513439142089352,2.0,sim,sudeste,26956.72
65.0,masculino,36.765987082631232,5.0,não,norte,31382.99
60.0,masculino,33.838013803746878,5.0,não,norte,28919.01
39.0,masculino,27.228761171010341,4.0,sim,centro-oeste,31414.38
18.0,feminino,37.778321993020895,0.0,sim,nordeste,32489.16
18.0,feminino,26.780383728874663,,não,sul,16990.19
21.0,masculino,26.059161146542493,2.0,sim,norte,27229.58
44.0,masculino,28.842965191015603,1.0,não,sul,
69.0,masculino,20.427275323325697,1.0,não,sudeste,
63.0,feminino,27.431165569719068,4.0,sim,sudeste,36315.58
21.0,masculino,,5.0,não,sudeste,17624.87
91.0,feminino,29.125745133126968,1.0,não,nordeste,32762.87
54.0,feminino,28.564938742182581,,não,centro-oeste,25082.47
55.0,masculino,23.257320619688106,0.0,sim,sudeste,32628.66
46.0,masculino,28.235894138296406,4.0,sim,sul,33317.95
38.0,masculino,38.152077853774765,1.0,não,norte,26676.04
80.0,masculino,40.788862645484256,0.0,não,sudeste,36394.43
80.0,masculino,32.560001658795941,0.0,não,nordeste,32280.00
19.0,masculino,30.799294548159156,0.0,sim,nordeste,29199.65
28.0,feminino,40.374164533842652,2.0,não,sudeste,25787.08
35.0,masculino,22.203924224357619,1.0,não,norte,18101.96
85.0,feminino,25.485230645319712,1.0,não,sudeste,29742.62
43.0,feminino,34.866712223832230,1.0,sim,sul,36033.36
38.0,masculino,26.213808229216773,,sim,nordeste,30706.90
51.0,,35.313425253253935,5.0,sim,norte,37856.71
63.0,feminino,39.264414240404110,1.0,não,sudeste,32232.21
37.0,feminino,32.537772187990551,1.0,não,sul,23668.89
45.0,feminino,,4.0,não,centro-oeste,26407.93
38.0,masculino,28.900304812922533,5.0,não,centro-oeste,22050.15
19.0,masculino,27.925846333805962,5.0,sim,norte,27762.92
20.0,masculino,28.252484079579890,2.0,sim,centro-oeste,28126.24
60.0,masculino,34.718326861760792,2.0,sim,sul,39359.16
25.0,feminino,34.049596232848334,2.0,sim,,32024.80
23.0,masculino,28.179322081563649,5.0,não,sul,18689.66
21.0,feminino,40.428439523717933,3.0,sim,sul,34414.22
60.0,feminino,,4.0,sim,nordeste,32022.97
52.0,masculino,24.317004667200110,0.0,não,centro-oeste,22558.50
18.0,masculino,20.264540260050425,3.0,sim,sudeste,23732.27
63.0,feminino,38.665410406043217,0.0,sim,centro-oeste,41932.71
92.0,feminino,25.078024359063761,0.0,não,nordeste,30939.01
81.0,feminino,31.946209536292063,1.0,não,sul,32173.10
55.0,feminino,25.462864013578641,4.0,sim,nordeste,33731.43
53.0,masculino,23.883463840729915,0.0,não,,22541.73
54.0,masculino,27.904706862459847,4.0,sim,norte,34752.35
78.0,masculino,32.557258815242739,2.0,sim,nordeste,41878.63
66.0,feminino,21.484038497458665,0.0,sim,nordeste,33942.02
,feminino,22.031394908830549,5.0,sim,sudeste,27415.70
28.0,masculino,31.970333944028929,4.0,não,sul,21585.17
62.0,masculino,28.618733601906426,1.0,sim,norte,36709.37
83.0,feminino,26.438924242640103,2.0,sim,centro-oeste,39819.46
62.0,feminino,29.222642332927119,0.0,sim,centro-oeste,37011.32
95.0,feminino,36.260652806386385,5.0,não,norte,37130.33
58.0,masculino,21.313786249104258,0.0,não,centro-oeste,
50.0,masculino,30.322299733427437,1.0,não,sudeste,25161.15
48.0,masculino,31.008094468933380,0.0,sim,centro-oeste,35104.05
56.0,masculino,34.493706021111553,4.0,sim,sudeste,38446.85
58.0,feminino,33.967541180101878,4.0,não,centro-oeste,28583.77
32.0,masculino,30.167286967956009,4.0,sim,nordeste,31483.64
98.0,feminino,37.581657873241588,0.0,sim,centro-oeste,48390.83
46.0,masculino,24.580515987356792,,sim,nordeste,31490.26
33.0,feminino,40.531637787770419,4.0,sim,norte,36865.82
79.0,feminino,26.528933426764864,1.0,sim,sudeste,39064.47
70.0,feminino,40.903733124757038,,sim,nordeste,
,feminino,39.077765249247377,3.0,não,sul,25138.88
24.0,feminino,20.185737922152878,0.0,não,sudeste,14892.87
41.0,feminino,20.006169493633672,1.0,não,sul,18203.08
43.0,masculino,38.986327603233010,3.0,não,sul,28093.16
40.0,masculino,26.149787245519431,1.0,sim,sul,31074.89
62.0,masculino,32.082911306214576,5.0,não,sudeste,
25.0,masculino,30.710192027641339,2.0,não,sudeste,20355.10
39.0,masculino,36.831858229985044,1.0,sim,norte,36215.93
22.0,masculino,25.655380873961576,0.0,sim,sul,27227.69
45.0,masculino,33.188040557349816,5.0,sim,centro-oeste,35594.02
41.0,masculino,27.592557065249817,5.0,sim,sudeste,31996.28
42.0,feminino,39.106210461983891,0.0,não,centro-oeste,27953.11
40.0,feminino,,1.0,não,sul,26728.97
24.0,feminino,27.530460470091279,3.0,sim,sul,28565.23
64.0,masculino,30.276395217970152,2.0,não,centro-oeste,27938.20
34.0,masculino,40.464023957132259,0.0,sim,norte,37032.01
38.0,masculino,32.784713303281098,5.0,não,sudeste,23992.36
49.0,feminino,29.946291374186036,4.0,sim,norte,34773.15
50.0,feminino,30.513327659378216,4.0,não,,25256.66
35.0,feminino,39.845248627156224,5.0,sim,nordeste,36922.62
51.0,masculino,22.687902322015883,0.0,não,sul,21543.95
30.0,masculino,31.349765868261864,0.0,sim,sul,31674.88
31.0,masculino,38.543836999734682,1.0,sim,sudeste,35471.92
60.0,masculino,39.606310573242981,5.0,não,centro-oeste,31803.16
47.0,feminino,31.584477745994886,1.0,não,norte,25192.24
39.0,masculino,21.034025888259095,4.0,sim,centro-oeste,28317.01
24.0,masculino,38.751682330427702,0.0,sim,sudeste,34175.84
46.0,feminino,25.956553104068517,1.0,não,sul,22178.28
43.0,feminino,23.376964450768142,1.0,não,norte,20288.48
27.0,feminino,21.481835495907433,4.0,sim,nordeste,26140.92
